num_qubits,4
Number(N),15
a,13
start_time,21:50:06
end_time,21:52:23
duration,0:02:16.748575
result_factors,"[[3, 5]]"
prob_success,16.796875
prob_failure,83.203125
total_counts,127
result_successful_counts,22
result_failure_counts,105
circuit_width,20
circuit_depth,7338
circuit_size,11085
circuit_num_nonlocal_gates,8160
circuit_num_ancillas,0
circuit_num_clbits,9
circuit_num_qubits,11
circuit_num_of_count_ops,7
circuit_num_of_x,137
circuit_num_of_measure,510
circuit_num_of_h,1703
circuit_num_of_cswap,32
circuit_num_of_swap,
circuit_num_of_cx,2048
circuit_num_of_toffoli,
circuit_num_of_p,
circuit_num_of_t,
circuit_decomposed_width,20
circuit_decomposed_depth,18768
circuit_decomposed_size,35469
circuit_decomposed_num_nonlocal_gates,14304
circuit_decomposed_num_ancillas,0
circuit_decomposed_num_clbits,9
circuit_decomposed_num_qubits,11
circuit_decomposed_num_of_count_ops,6
circuit_decomposed_num_of_x,
circuit_decomposed_num_of_measure,510
circuit_decomposed_num_of_h,
circuit_decomposed_num_of_cswap,
circuit_decomposed_num_of_swap,
circuit_decomposed_num_of_cx,14272
circuit_decomposed_num_of_toffoli,
circuit_decomposed_num_of_p,
circuit_decomposed_num_of_t,
qc_compiled_width,20
qc_compiled_depth,6914
qc_compiled_size,10759
qc_compiled_num_nonlocal_gates,7868
qc_compiled_num_ancillas,0
qc_compiled_num_clbits,9
qc_compiled_num_qubits,11
qc_compiled_num_of_count_ops,9
qc_compiled_num_of_x,9
qc_compiled_num_of_measure,510
qc_compiled_num_of_h,1483
qc_compiled_num_of_cswap,
qc_compiled_num_of_swap,
qc_compiled_num_of_cx,1788
qc_compiled_num_of_toffoli,
qc_compiled_num_of_p,
qc_compiled_num_of_t,64
