num_qubits,4
Number(N),15
a,7
start_time,00:27:24
end_time,00:28:53
duration,0:01:29.788607
result_factors,"[[3, 5]]"
prob_success,34.66796875
prob_failure,65.33203125
total_counts,86
result_successful_counts,15
result_failure_counts,71
circuit_width,26
circuit_depth,11
circuit_size,26
circuit_num_nonlocal_gates,9
circuit_num_ancillas,0
circuit_num_clbits,8
circuit_num_qubits,18
circuit_num_of_count_ops,12
circuit_num_of_x,1
circuit_num_of_measure,8
circuit_num_of_h,8
circuit_num_of_cswap,
circuit_num_of_swap,
circuit_num_of_cx,
circuit_num_of_toffoli,
circuit_num_of_p,
circuit_num_of_t,
circuit_decomposed_width,26
circuit_decomposed_depth,144
circuit_decomposed_size,185
circuit_decomposed_num_nonlocal_gates,160
circuit_decomposed_num_ancillas,0
circuit_decomposed_num_clbits,8
circuit_decomposed_num_qubits,18
circuit_decomposed_num_of_count_ops,73
circuit_decomposed_num_of_x,
circuit_decomposed_num_of_measure,8
circuit_decomposed_num_of_h,8
circuit_decomposed_num_of_cswap,32
circuit_decomposed_num_of_swap,4
circuit_decomposed_num_of_cx,
circuit_decomposed_num_of_toffoli,
circuit_decomposed_num_of_p,
circuit_decomposed_num_of_t,
qc_compiled_width,26
qc_compiled_depth,6456
qc_compiled_size,10293
qc_compiled_num_nonlocal_gates,8156
qc_compiled_num_ancillas,0
qc_compiled_num_clbits,8
qc_compiled_num_qubits,18
qc_compiled_num_of_count_ops,10
qc_compiled_num_of_x,129
qc_compiled_num_of_measure,8
qc_compiled_num_of_h,1218
qc_compiled_num_of_cswap,
qc_compiled_num_of_swap,580
qc_compiled_num_of_cx,1788
qc_compiled_num_of_toffoli,
qc_compiled_num_of_p,590
qc_compiled_num_of_t,64
